COUNTRY,COUNTRY_CODE,STATE_CODE,STATE,CITYDISTRICT_CODE,CITYDISTRICT,PINCODE,PINCODE_LOCALITY
INDIA,100,147,BIHAR,2884,DARBHANGA,846003,DARBHANGA MEDICAL COLLEGE
INDIA,100,147,BIHAR,2884,DARBHANGA,846005,P TRAINING C DARBHANGA
INDIA,100,147,BIHAR,2884,DARBHANGA,846006,SUBHANKARPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,846007,SARA MOHANPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,847103,BENIPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,847104,BHARWARA
INDIA,100,147,BIHAR,2884,DARBHANGA,847105,BAHERI
INDIA,100,147,BIHAR,2884,DARBHANGA,847107,KEOTSA BARUARY
INDIA,100,147,BIHAR,4287,MADHUBANI,847108,NARAHIA
INDIA,100,147,BIHAR,4287,MADHUBANI,847109,TULAPATGANJ
INDIA,100,147,BIHAR,2884,DARBHANGA,847110,KANSI
INDIA,100,147,BIHAR,2884,DARBHANGA,847111,KORTHU
INDIA,100,147,BIHAR,2884,DARBHANGA,847112,MAHINAM
INDIA,100,147,BIHAR,2884,DARBHANGA,847113,BAHADURPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,847115,MURIA
INDIA,100,147,BIHAR,2884,DARBHANGA,847116,PANCHOBH
INDIA,100,147,BIHAR,2884,DARBHANGA,847117,PATORE
INDIA,100,147,BIHAR,2884,DARBHANGA,847118,POHADDI
INDIA,100,147,BIHAR,2884,DARBHANGA,847120,SIRNIA(DARBHANGA)
INDIA,100,147,BIHAR,2884,DARBHANGA,847121,KEOTIRUNWAY
INDIA,100,147,BIHAR,4287,MADHUBANI,847122,BASAULI
INDIA,100,147,BIHAR,4287,MADHUBANI,847124,NOORCHAK
INDIA,100,147,BIHAR,4287,MADHUBANI,847126,MASSA
INDIA,100,147,BIHAR,4287,MADHUBANI,847201,BAHERA(MADHUBANI)
INDIA,100,147,BIHAR,4287,MADHUBANI,847203,BIROUL
INDIA,100,147,BIHAR,2884,DARBHANGA,847204,HABIDIH
INDIA,100,147,BIHAR,4287,MADHUBANI,847211,MADHUBANI H O
INDIA,100,147,BIHAR,4287,MADHUBANI,847212,BHOWRA (MADHUBANI)
INDIA,100,147,BIHAR,4287,MADHUBANI,847222,AREHAT
INDIA,100,147,BIHAR,4287,MADHUBANI,847223,BENIPATTI
INDIA,100,147,BIHAR,4287,MADHUBANI,847225,CHHATOUNI
INDIA,100,147,BIHAR,4287,MADHUBANI,847226,JAINAGAR (MADHUBANI)
INDIA,100,147,BIHAR,4287,MADHUBANI,847227,KHUTANA
INDIA,100,147,BIHAR,4287,MADHUBANI,847228,KHAJOULI
INDIA,100,147,BIHAR,4287,MADHUBANI,847230,KHIRHAR
INDIA,100,147,BIHAR,4287,MADHUBANI,847231,LOHAT
INDIA,100,147,BIHAR,5796,SUPAUL,847232,LADANIA
INDIA,100,147,BIHAR,4287,MADHUBANI,847234,PANDAUL
INDIA,100,147,BIHAR,4287,MADHUBANI,847236,RAMPATTI
INDIA,100,147,BIHAR,4287,MADHUBANI,847238,ROHIKA
INDIA,100,147,BIHAR,5796,SUPAUL,847240,BIRPUR (MADHUBANI)
INDIA,100,147,BIHAR,4287,MADHUBANI,847241,BHAUR
INDIA,100,147,BIHAR,4287,MADHUBANI,847242,DEODHA
INDIA,100,147,BIHAR,4287,MADHUBANI,847244,DULLIPATTI
INDIA,100,147,BIHAR,4287,MADHUBANI,847245,HARLAKHI
INDIA,100,147,BIHAR,4287,MADHUBANI,847246,HARIPUR DIHTOL
INDIA,100,147,BIHAR,4287,MADHUBANI,847248,KAKRAIL
INDIA,100,147,BIHAR,4287,MADHUBANI,847249,KALIKAPUR
INDIA,100,147,BIHAR,4287,MADHUBANI,847251,MAKSIDA
INDIA,100,147,BIHAR,4287,MADHUBANI,847252,NARAR
INDIA,100,147,BIHAR,4287,MADHUBANI,847253,PARIHARPUR
INDIA,100,147,BIHAR,4287,MADHUBANI,847254,PATWARA
INDIA,100,147,BIHAR,4287,MADHUBANI,847256,RAGHOPUR DEORHI
INDIA,100,147,BIHAR,4287,MADHUBANI,847257,SIDHAPKALA
INDIA,100,147,BIHAR,1894,SITAMARHI,847303,JOGIARA
INDIA,100,147,BIHAR,2884,DARBHANGA,847304,KAMTAUL
INDIA,100,147,BIHAR,4287,MADHUBANI,847305,MADHWARPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,847309,AHIARI
INDIA,100,147,BIHAR,2884,DARBHANGA,847310,HARIHARPUR
INDIA,100,147,BIHAR,2884,DARBHANGA,847312,MURAITHA
INDIA,100,147,BIHAR,4287,MADHUBANI,847401,ANDHRA
INDIA,100,147,BIHAR,4287,MADHUBANI,847402,GHOGHARDIHA
INDIA,100,147,BIHAR,424413,BHOJPUR,802173,JALPURA
INDIA,100,147,BIHAR,424413,BHOJPUR,802174,JAMIRA
INDIA,100,62,KERALA,1981,ALAPPUZHA,690514,HARIPAD
INDIA,100,62,KERALA,1981,ALAPPUZHA,690515,ARATTUPUZHA
INDIA,100,62,KERALA,1981,ALAPPUZHA,690516,KARTHIKAPALLY
INDIA,100,62,KERALA,1981,ALAPPUZHA,690517,KARUVATTA
INDIA,100,62,KERALA,503,KOLLAM,690519,MYNAGAPPALLY
INDIA,100,62,KERALA,503,KOLLAM,690520,PORUVAZHI
INDIA,100,62,KERALA,503,KOLLAM,690521,SASTHAMCOTTAH
INDIA,100,62,KERALA,503,KOLLAM,690522,SOORANAD
INDIA,100,62,KERALA,503,KOLLAM,690523,THAZHAVA
INDIA,100,62,KERALA,503,KOLLAM,690524,THEVALAKKARA
INDIA,100,62,KERALA,503,KOLLAM,690525,CLAPPANA
INDIA,100,62,KERALA,503,KOLLAM,690526,OCHIRA
INDIA,100,62,KERALA,1981,ALAPPUZHA,690529,PADANILAM
INDIA,100,62,KERALA,1981,ALAPPUZHA,690530,THAMARAKULAM
INDIA,100,62,KERALA,1981,ALAPPUZHA,690531,PATTOLI MARKET
INDIA,100,62,KERALA,1981,ALAPPUZHA,690533,KRISHANAPURAM
INDIA,100,62,KERALA,1981,ALAPPUZHA,690534,CHUNAKARA
INDIA,100,62,KERALA,1981,ALAPPUZHA,690535,KANDALLUR
INDIA,100,62,KERALA,503,KOLLAM,690536,VADAKKUMTHALA EAST
INDIA,100,62,KERALA,503,KOLLAM,690538,ARINALLUR
INDIA,100,62,KERALA,503,KOLLAM,690539,SREE RAMAPURAM MARKET
INDIA,100,62,KERALA,1981,ALAPPUZHA,690541,BHARANICAVU EDSO
INDIA,100,62,KERALA,503,KOLLAM,690542,ATHINAD NORTH
INDIA,100,62,KERALA,503,KOLLAM,690543,KARALI JN.EDSO
INDIA,100,62,KERALA,503,KOLLAM,690544,KULASEKHARAPURAM
INDIA,100,62,KERALA,503,KOLLAM,690546,KALLELIBHAGOM
INDIA,100,62,KERALA,1981,ALAPPUZHA,690548,KUMARAPURAM
INDIA,100,62,KERALA,1981,ALAPPUZHA,690549,THAMALLAKKAL
INDIA,100,62,KERALA,1981,ALAPPUZHA,690550,MANNARASALA EDSO
INDIA,100,62,KERALA,1981,ALAPPUZHA,690551,PURAKAD EDSO
INDIA,100,62,KERALA,1981,ALAPPUZHA,690552,PATHYOOR EDSO
INDIA,100,62,KERALA,1981,ALAPPUZHA,690555,MAHADEVICAUD EDSO
INDIA,100,62,KERALA,1981,ALAPPUZHA,690556,PAYIPAD
INDIA,100,62,KERALA,1981,ALAPPUZHA,690558,MANKAMKUZHY
INDIA,100,62,KERALA,1981,ALAPPUZHA,690559,PERUNGALA
INDIA,100,62,KERALA,1981,ALAPPUZHA,690560,MUTHUKULAM EDSO
INDIA,100,62,KERALA,503,KOLLAM,690561,SOORNAD NORTH
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712308,KHANPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712309,BELMURI
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712401,CHAMPADANGA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712402,DASGHARA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712404,JANGIPARA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712405,KHAMAR CHANDI
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712406,KHANAKUL
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712407,LLLAHIPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712408,RAJBALHAT
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712409,SINGUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712411,RAMNAGAR (HOOGHLY)
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712412,HELAN
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712413,MAYAPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712414,DEULPARA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712415,SAIDPUR
INDIA,100,72,WEST BENGAL,432,HOWRAH,712416,NATIBPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712417,RAJHATI BANDAR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712419,JANGALPARA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712420,MOLCYPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712421,MAINAN
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712422,PRATAPNAGAR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712423,GOPINAGAR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712424,ANTPAR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712426,PRASADPUR
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712429,RAUTH KHANA
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712501,BALAGARH
INDIA,100,72,WEST BENGAL,444,HOOGHLY,712502,BANSBERIA
INDIA,100,72,WEST BENGAL,444,HOOGHLY,712504,CHANDRAHATI
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712512,GUPTIPARA
INDIA,100,72,WEST BENGAL,444,HOOGHLY,712513,NAYASARAI
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712514,SRIPUR BAZAR (HOOGHLY)
INDIA,100,72,WEST BENGAL,3440,HUGLI-CHINSURAH,712515,KHAMAR GACHI
INDIA,100,72,WEST BENGAL,432,HOWRAH,711326,SASOTI
INDIA,100,72,WEST BENGAL,199,KOLKATA,700018,RABINDRANAGAR
INDIA,100,72,WEST BENGAL,199,KOLKATA,700020,CHANDRA BOSE ROAD
INDIA,100,72,WEST BENGAL,199,KOLKATA,700021,FORT WILLIUM
INDIA,100,72,WEST BENGAL,199,KOLKATA,700022,HASTINGS
INDIA,100,72,WEST BENGAL,199,KOLKATA,700023,KIDDERPORE
INDIA,100,72,WEST BENGAL,199,KOLKATA,700024,GARDEN REACH
INDIA,100,72,WEST BENGAL,199,KOLKATA,700026,KALIGHAT
INDIA,100,72,WEST BENGAL,199,KOLKATA,700027,ALIPORE H O
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700028,DUM DUM
INDIA,100,72,WEST BENGAL,199,KOLKATA,700029,RASH BEHARI AVENUE
INDIA,100,72,WEST BENGAL,199,KOLKATA,700030,SETHBAGAN
INDIA,100,72,WEST BENGAL,199,KOLKATA,700031,DHAKURIA
INDIA,100,72,WEST BENGAL,199,KOLKATA,700032,JADAVPUR UNIVERSITY
INDIA,100,72,WEST BENGAL,199,KOLKATA,700034,BEHALA
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700035,DESH BANDHU ROAD
INDIA,100,72,WEST BENGAL,199,KOLKATA,700036,BARANAGAR
INDIA,100,72,WEST BENGAL,199,KOLKATA,700037,BELGACHIA
INDIA,100,72,WEST BENGAL,1726,24 PARAGANA ( SOUTH ),700038,SAHAPUR
INDIA,100,72,WEST BENGAL,199,KOLKATA,700039,TILJALA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,700040,NETAJINAGAR
INDIA,100,72,WEST BENGAL,199,KOLKATA,700043,SOUTH EASTERN RLY
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,700044,RAJABAGAN DOK YEARD
INDIA,100,72,WEST BENGAL,199,KOLKATA,700045,LA GARDENS
INDIA,100,72,WEST BENGAL,199,KOLKATA,700046,ABINASH CHOUDHURY LANE
INDIA,100,72,WEST BENGAL,432,HOWRAH,700047,GANGULY BAGAN
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700048,BASAK BAGAN
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700049,NIMTA
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700050,SINTHEE
INDIA,100,72,WEST BENGAL,199,KOLKATA,700052,CALCUTTA AIR PORT
INDIA,100,72,WEST BENGAL,199,KOLKATA,700053,NEW ALIPORE
INDIA,100,72,WEST BENGAL,199,KOLKATA,700054,PHULBAGAN
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700055,DUM DUM PARK
INDIA,100,72,WEST BENGAL,199,KOLKATA,700056,BELGHARIA H O
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700057,NAWADAPARA
INDIA,100,72,WEST BENGAL,433,24 PARAGANA ( N ),700058,KAMARHATI
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721601,BHAGWANPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721602,DURGACHAK
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721603,GEONKHALI
INDIA,100,72,WEST BENGAL,441262,EAST MIDNAPORE,721604,HALDIA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721605,HALDIA PORT
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721607,HALDIA TOWNSHIP
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721625,HANSCHORA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721627,KELOMAL
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721629,MOYNA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721630,NAIKURI
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721631,NANDIGRAM
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721632,NANDAKUMAR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721634,RAGHUNATHBARI
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721635,SUTAHATA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721636,TAMLUK H O
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721642,ARANGKIARANA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721643,KHANCHI
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721644,PARAMANANDAPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721646,TEKHALI BAZAR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721647,RAMCHANDRAPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721648,BYABATTARHAT
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721649,MIRIKPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721650,REAPARA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721651,SRIRAMPUR MIDNAPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721652,KUMARCHAK
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721654,LAKHYA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721655,KISMAT BAJKUL
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721656,TERAPAKHIA
INDIA,100,72,WEST BENGAL,441262,EAST MIDNAPORE,721657,DEBHOG
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721658,KUKRAHATI
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721659,MATH CHANDIPUR
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721663,NORGHAT
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721664,UTTAR SOUTAN CHAK
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721665,KALYANCHAK
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721666,CHAKDWIPA
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721667,PAICHAK
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721668,DEMARIHAT
INDIA,100,72,WEST BENGAL,4482,MEDINIPUR,721669,NARGHAT L/S
INDIA,100,72,WEST BENGAL,439,BANKURA,722101,BANKURA H O
INDIA,100,72,WEST BENGAL,439,BANKURA,722102,KENDUADIHI
INDIA,100,72,WEST BENGAL,439,BANKURA,722107,LAKSHMI SAGAR
INDIA,100,72,WEST BENGAL,439,BANKURA,722121,BHEDUASOLE
INDIA,100,72,WEST BENGAL,439,BANKURA,722122,BISHNUPUR BANKURA
INDIA,100,72,WEST BENGAL,439,BANKURA,722132,CHATNA
INDIA,100,72,WEST BENGAL,439,BANKURA,722133,INDPUR
INDIA,100,72,WEST BENGAL,439,BANKURA,722135,GORABARI
INDIA,100,72,WEST BENGAL,439,BANKURA,722136,INDPUR
INDIA,100,72,WEST BENGAL,439,BANKURA,722137,JHANTI PAHARI
INDIA,100,72,WEST BENGAL,439,BANKURA,722138,JOYPUR
INDIA,100,72,WEST BENGAL,439,BANKURA,722139,KENJAKURA
INDIA,100,72,WEST BENGAL,439,BANKURA,722140,KHATRA
INDIA,100,72,WEST BENGAL,439,BANKURA,722141,KOTALPUR
INDIA,100,72,WEST BENGAL,439,BANKURA,722143,MEJIA
INDIA,100,72,WEST BENGAL,439,BANKURA,722144,ONDA
INDIA,100,72,WEST BENGAL,439,BANKURA,722145,PEARDOLA
INDIA,100,72,WEST BENGAL,439,BANKURA,722146,RAJAGRAM
INDIA,100,72,WEST BENGAL,439,BANKURA,722147,RAMESAGAR
INDIA,100,72,WEST BENGAL,439,BANKURA,722148,RANIBANDH
INDIA,100,72,WEST BENGAL,439,BANKURA,722150,SARENGA
INDIA,100,72,WEST BENGAL,439,BANKURA,722151,SIMLAPAL
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713372,RADHANAGAR RLY COLONY
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713373,SRIPUR BAZAR (BDN)
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713374,BHADURPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713375,BENALI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713376,DHANDADIHI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713377,GOUR BAZAR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713378,HARIPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713379,JEMAHARI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713380,KENDRA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713381,NUTANDANGA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713382,PARASCOLE
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713383,SATGRAM
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713384,PARASEA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713386,GOPINATHPUR ASANSOL
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713387,NADIHA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713401,AJHAPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713402,ARJUNPUR BDN
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713403,BUDBUD
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713404,CHAKDIGHI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713405,DHATRIGRAM - 1756
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713407,HATGOBINDAPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713408,JAMALPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713409,KALNA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713419,MURARIPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713420,PANAGARH
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713422,SATGACHIA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713423,SEHARA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713424,SHYAMSUNDAR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713425,SIMLON
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713426,MANDALGRAM
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713427,UCHALON
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713428,ADRAHATI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713430,BOHAR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713431,BAKTA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713433,URA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713434,NIBHUJI BAZAR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713501,BAGNAPARA
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713512,NARAYANPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713514,SINGHI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713515,GANGATIKURI
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713516,PANUHAT
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713517,SUDPUR
INDIA,100,72,WEST BENGAL,2347,BARDDHAMAN,713519,SAMUDRAGARH
INDIA,100,72,WEST BENGAL,2889,DARJILING,734425,BHAKTI NAGAR
INDIA,100,72,WEST BENGAL,2889,DARJILING,734426,KAMALABAGAN
INDIA,100,72,WEST BENGAL,2889,DARJILING,734427,KHARIBARI
INDIA,100,72,WEST BENGAL,2889,DARJILING,734428,MATIGARA
INDIA,100,72,WEST BENGAL,2889,DARJILING,734431,SAHABAD
INDIA,100,72,WEST BENGAL,2889,DARJILING,734432,SUSHRUTANAGAR
INDIA,100,72,WEST BENGAL,2889,DARJILING,734433,KADAMTALA (DARJEELING)
INDIA,100,72,WEST BENGAL,2889,DARJILING,734434,PHANSIDEWA
INDIA,100,72,WEST BENGAL,2889,DARJILING,734435,MAHANADA PROJECT
INDIA,100,72,WEST BENGAL,2889,DARJILING,734501,BAGRAKOTE
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735101,JALPAIGURI H O
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735102,ENGINEERING COLLEGE
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735121,DANGUAJHAR
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735122,HALDIBARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735132,PANDAPRA KALIBARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735133,PRASANNANAGAR
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735135,KAMARVITA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735136,KHARIKA BERUBARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735137,BERUBARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735138,CHAULHATI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735139,MANDALGHAT
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735140,GORALBARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735201,AMBARI BAGAN
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735204,BIRPARA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735205,CARRON
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735206,CHALSA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735207,CHAMURCHI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735208,DALSINGPARA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735209,DAM DIM
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735210,DHUPGRUI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735212,GAIRKATA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735213,GOPAL BAGAN
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735214,HAMILTONGANJ
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735216,JATESWAR
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735217,KALCHINI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735219,LATAGURI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735221,MAL H O
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735222,MANABARI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735223,MATEHI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735224,MAYNAGURI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735225,NAGRAKATA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735229,SALLIHAT
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735230,BARADIGHI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735231,FAGU
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735232,CANTONMENT
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735233,NATHUAHAT
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735234,GAJALDOBA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735235,JALPESH MONDIR
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735237,SAJNAPARA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735238,RUNGAMATTI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735301,CHANGRABANDHA
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735303,JAMALDAH
INDIA,100,72,WEST BENGAL,4017,KOCH BIHAR,735304,MEKLIGANJ
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735306,HELAPAKRI
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735307,DHARAMPUR
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,735505,JALDHAKA HYDEL PROJECT
INDIA,100,72,WEST BENGAL,4017,KOCH BIHAR,736101,COOCH BEHAR H O
INDIA,100,72,WEST BENGAL,446,JALPAIGURI,736122,BANCHUKAMARI
INDIA,100,72,WEST BENGAL,4017,KOCH BIHAR,736123,ALIPURDUAR JUNCTION
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736131,BAKSHIRHAT
INDIA,100,72,WEST BENGAL,4017,KOCH BIHAR,736132,BALAIRHAT
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736133,BANESWAR
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736134,DEWANHAT
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736135,DINHATA
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736145,GOSSANIMARI
INDIA,100,72,WEST BENGAL,4017,KOCH BIHAR,736156,NILKUTHI
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736158,SITALKUCHI
INDIA,100,72,WEST BENGAL,1395,COOCHBEHAR,736159,TUANGANJ
